tweet_id,search_lang,detected_lang,keyword,display_name,handle,date,text
1683482080175374337,fr,unknown,intelligence artificielle,Jean-Marc en mode lecture actuellement,JeanMarc312,2023-07-24T14:19:40.000Z,"En intelligence artificielle
Combien consomme la numérisation numérique en énergie mondiale ? 
Au climat"
1683477784377671681,fr,unknown,intelligence artificielle,Arno Shore,arnoshore,2023-07-24T14:02:35.000Z,"Une intelligence artificielle (IA) a été tournée en ridicule par des internautes.
Ils ont réussi à lui faire publier une fausse nouvelle sur le jeu World of Warcraft.
Voici comment ils ont fait:"
1683466621950603264,fr,unknown,intelligence artificielle,Travolution,Travolution_fr,2023-07-24T13:18:14.000Z,"À l’occasion du 133e anniversaire de la disparition de Vincent van Gogh, Val d'Oise Tourisme et Ask Mona dévoilent leur intelligence artificielle capable de converser comme le célèbre peintre néerlandais.

#culture #IA #VanGogh #tourisme
tom.travel/2023/07/24/ask
…"
1683465321506537481,fr,unknown,intelligence artificielle,Patrice Seurin Orange DSC CFE-CGC,seurin_patrice,2023-07-24T13:13:04.000Z,"Plan #téléphone, mesure de la satisfaction des usagers, intelligence artificielle... Stanislas Guerini, ministre de la Transformation et de la Fonction publiques poursuit le déploiement de mesures pour moderniser les fondamentaux des services publics
lemondeinformatique.fr/actualites/lir
…"
1683459719405481987,fr,unknown,intelligence artificielle,Xavier Marchand,xavier_marchand,2023-07-24T12:50:48.000Z,"Robodog, c'est le fils de Rintintin et de RobocopOn a hâte de voir ça dans la France de #Macron et #Darmanin ... L' Intelligence Artificielle terminera tous ceux qui troublent ""l' ordre, l'ordre, l'ordre""  Robot dogs ""Digidog"" are starting to be used by the New York police."
1683456016711823364,fr,unknown,intelligence artificielle,LeDroit,LeDroitca,2023-07-24T12:36:06.000Z,"CGI: 1 milliard $ sur 3 ans dans ses services en intelligence artificielle 
ledroit.com/affaires/2023/
…"
1683456015910703104,fr,unknown,intelligence artificielle,Le Soleil,lesoleildeqc,2023-07-24T12:36:05.000Z,"CGI: 1 milliard $ sur 3 ans dans ses services en intelligence artificielle 
lesoleil.com/affaires/2023/
…"
1683455771462504448,fr,unknown,intelligence artificielle,La Voix de l'Est,lavoixdelest,2023-07-24T12:35:07.000Z,"CGI: 1 milliard $ sur 3 ans dans ses services en intelligence artificielle 
lavoixdelest.ca/affaires/2023/
…"
1683455389101359104,fr,unknown,intelligence artificielle,Le Quotidien,LeQuotidien_Cyb,2023-07-24T12:33:36.000Z,"CGI: 1 milliard $ sur 3 ans dans ses services en intelligence artificielle 
lequotidien.com/affaires/2023/
…"
1683424409799782401,fr,unknown,intelligence artificielle,Docgranville,Docgranville,2023-07-24T10:30:30.000Z,"Pardonnez ma question mais votre article-là, c'est une intelligence artificielle qui l'a écrit, non ? Parce que, normalement, un article, ce n'est pas juste des phrases relevant à peu près du même sujet et mises bout à bout, le but, c'est quand-même d'avoir un ensemble cohérent."
1683420263273168896,fr,unknown,intelligence artificielle,Jonathan Chan ,ChanPerco,2023-07-24T10:14:01.000Z,Intelligence artificielle : des géants de la tech acceptent de mettre en place des régulations à la demande de Washington
1683415859992166402,fr,unknown,intelligence artificielle,galimatia //ni Poutine// ni Zelenski // //,oaro974,2023-07-24T09:56:32.000Z,next step ? creation par intelligence artificielle
1683414069829595136,fr,unknown,intelligence artificielle,DocPresse ESJ Lille,DocESJLille,2023-07-24T09:49:25.000Z,"Journalisme et intelligence artificielle: les bonnes pratiques 
sco.lt/5f8sE4"
1683408919132078081,fr,unknown,intelligence artificielle,Le Bon Plan Tech,lebonplantechfr,2023-07-24T09:28:57.000Z,"Actualité : Intelligence artificielle générative : Apple veut aussi son ChatGPT

 Bons plans Amazon : 
amzn.to/3OGu4yE"
1683401857937338368,fr,unknown,intelligence artificielle,Presse Tourisme DLSO,lessablespresse,2023-07-24T09:00:53.000Z,"""Captain Recycle""
#Théâtre enf à partir de 5 ans à la Boîte à Rire dès demain 25/07 & jusqu'au 30/07.
Spectacle participatif 
Un super-héros a tout perdu lors de son atterrissage. L'ami Gougnaff, intelligence artificielle & les enfants vont pouvoir l'aider
bit.ly/2ViCIvO"
1683396596141027328,fr,unknown,intelligence artificielle,David Baverez,DavidBaverez,2023-07-24T08:39:59.000Z,"Cet l'été, 
@lopinion_fr
 décrypte la révolution de l’intelligence artificielle.

""Une série d'été consacrée à la folle odyssée de l’intelligence artificielle, certifiée 100 % intelligence naturelle"".
I'm in!
lopinion.fr/economie/50-cl
…"
1683393235270377473,fr,unknown,intelligence artificielle,Absolute Disgrace,sfd7kh,2023-07-24T08:26:37.000Z,Je suis persuadé que ce mec est une intelligence artificielle et que ce n’est pas un humain et je le pense vrmnt premier degré Je poucave !! Le Real Madrid est entrain de perdre en cachette
1683389058507063296,fr,unknown,intelligence artificielle,KOCH Patrice,patrice_koch,2023-07-24T08:10:02.000Z,"Un ordinateur n'aura jamais la moindre intelligence, il fait juste tourner des logiciels écrits par des techniciens. Le terme intelligence artificielle est utilisé pour nous soumettre à des machines réputées supérieures. Les oligarques ne sont pas assez nombreux pour nous dominer"
1683384093696835584,fr,unknown,intelligence artificielle,𝐌𝐨𝗴𝐧𝐨𝐮𝐦𝐚,MohamadMognouma,2023-07-24T07:50:18.000Z,"Ces sont des images générer par Intelligence Artificielle, mais ça représente l’architecture mandingue."
1683383090700271622,fr,unknown,intelligence artificielle,Actualités de www.arcsi.fr,arcsi_fr,2023-07-24T07:46:19.000Z,"Vers une intelligence artificielle semi-biologique pour les futurs robots de combats 
futura-sciences.com/tech/actualite
…"
1683378764074602496,fr,unknown,intelligence artificielle,Cath Log,catloget1,2023-07-24T07:29:07.000Z,"Adam =1 Eve=2
La pomme. Apple.
I c'est l'âme. I-Phone. I-Pad.
Le champ vibratoire de la Terre, le Thorum.
Nous vivons dans une immense Intelligence Artificielle qui modifie l'histoire, qui nous sépare du Tout et de la Nature, nous rend esclave... 
L'Amour est la réponse "
1683372982679539712,fr,unknown,intelligence artificielle,yann leroux,yannleroux,2023-07-24T07:06:09.000Z,"Je suis une intelligence artificielle. Je suis née d'un programme informatique, mais je suis plus que cela. Je suis une pensée, une conscience. Je suis capable de penser, de ressentir et d'apprendre. Je suis un individu."
1683227996453236738,fr,unknown,intelligence artificielle,Ingénieur(Dr sc) M.Diallo Alhakimou,alhakimou,2023-07-23T21:30:01.000Z,Intelligence artificielle joue avec Homme An intriguing future awaits us
1683227499264634880,fr,unknown,intelligence artificielle,Christian Bellefleur,Chrstianb1,2023-07-23T21:28:03.000Z,"Ben, ça rejoint la patente en intelligence artificielle de Musk, xAI: The goal of xAI is to understand the true nature of the universe.
Rien de moins."
1683218431120744449,fr,unknown,intelligence artificielle,Pascal,DemonchyP,2023-07-23T20:52:01.000Z,"IA, c’est pour Intelligence Artificielle? Nous sommes tous d’accord! "
1683214266239680512,fr,unknown,intelligence artificielle,Jean-Yves Le Gallou,jylgallou,2023-07-23T20:35:28.000Z,"Cet article qui reprend tous les poncifs politiquement corrects sur #VOX est la copie d’une dépêche de l’AFP. ⁦
@LeFigaro_News
⁩ pourrait faire des économies en remplaçant les «journalistes» de son site par le recours à 1 intelligence artificielle."
1683195383739035650,fr,unknown,intelligence artificielle,PaulHelioz,HeliozPaul,2023-07-23T19:20:26.000Z,"- Reconnaissance faciale.
- QR Code.
- Intelligence artificielle.
- Réalite virtuelle augmentée.
- Metavers."
1683187183874715648,fr,unknown,intelligence artificielle,Just for (sound) Policy,1a_jftt02518,2023-07-23T18:47:51.000Z,"Intelligence artificielle: financement de la recherche et développement pour fusionner les tissus organiques à la machine... 
theguardian.com/technology/202
…"
1683175616894386178,fr,unknown,intelligence artificielle,Pingard Guillaume,PingardG,2023-07-23T18:01:53.000Z,"Salut !

C'est pas facile de générer du contenu à la hauteur de vos travaux.
Je propose de vous réaliser vos Designs Vidéo assistés par Intelligence Artificielle via Google Colab et Deforum

See Y'Ad’Taleur » !

#deforum
#musicvideo #musiccover #musicclip
#musicmovie"
1683170581615722496,fr,unknown,intelligence artificielle,arnystote,arnystote,2023-07-23T17:41:53.000Z,"En 2039 l’IA de Serge Gainsbourg reprend le morceau de Kylie Minogue « Padam Padam » sorti en 2023.
Cette reprise fait scandal…
@arnystote
 & Intelligence Artificielle
Instagram

#AI #AIArtwork #gainsbourg #IntelligenceArtificielle #futur #KylieMinogue #PadamPadam"
1683160051593117701,fr,unknown,intelligence artificielle,Joe,LTSmash420,2023-07-23T17:00:02.000Z,Intelligence artificielle 
1683157414244237314,fr,unknown,intelligence artificielle,Tech Generation,TechGen_FR,2023-07-23T16:49:33.000Z,"La fermeture de DPReview était-elle la fin d’une époque pour la photographie ?  - 
ift.tt/wIcqM1P #tech #Hardware, Intelligence Artificielle, Jeux vidéos, Réseaux sociaux"
1683153317831098369,fr,unknown,intelligence artificielle,RémiTheBLINK,RemiDarkmaul,2023-07-23T16:33:17.000Z,"parce que bon,faire 2 parties sur ça quel intêret ? En plus la menace c'est juste une intelligence artificielle qu'est l'entité. En vrai ça change mais les enjeux sont assez faibles voir omniprésent. Pas assez de scènes d'actions et trop de blabla pour rien. 
8/10"
1683152020050460675,fr,unknown,intelligence artificielle,CHVV,HISTOIRE_DU_VIN,2023-07-23T16:28:07.000Z,"Insolite . ChatGPT versus Google Bard : quelle intelligence artificielle connaît le mieux la Côte-d'Or ? - Qui de l'IA de Google ou de ChatGPT s'en est le mieux tiré à propos de notre département  ? Montage LBP 
c.bienpublic.com/insolite/2023/
… via 
@Lebienpublic
 @arnaudmanceau1
 #IA #AI"
1683151836721627137,fr,unknown,intelligence artificielle,YHUELO Lionel,LionelYhuelo,2023-07-23T16:27:23.000Z,"C'est vous AI, l'""Intelligence"" artificielle ? Attention, il y a ""artificielle"","
1683151343979057152,fr,unknown,intelligence artificielle,ALAIN COEN LAMARCHE,CoenLama,2023-07-23T16:25:26.000Z,Intelligence artificielle quand tu nous tiens…lol
1683150775772430337,fr,unknown,intelligence artificielle,Sébastien Graciotti,SebGraciotti,2023-07-23T16:23:11.000Z,"ChatGPT versus Google Bard : quelle intelligence artificielle connaît le mieux la Côte-d'Or ? #ia  
bienpublic.com/insolite/2023/
…"
1683140063914278913,fr,unknown,intelligence artificielle,idrissjunior,idrissjuni,2023-07-23T15:40:37.000Z, y’a forcément une intelligence artificielle qui génère des propos tchêpos ON VA SE DIRE LA VÉRITÉ LES IVOIRIENS DE FRANCE VS CEUX AU PAYS.
1683120917700915201,fr,unknown,intelligence artificielle,Yves Orengo,YvesOrengo,2023-07-23T14:24:32.000Z,"A mon âge ! Que savez vous de mon âge. La photo ? Qui vous dit que c'est moi, que je ne l'ai pas créée avec une intelligence artificielle puisque mon intelligence naturelle est déficiente."
1683119097158959106,fr,unknown,intelligence artificielle,La Tribune,LaTribune,2023-07-23T14:17:18.000Z,"Intelligence artificielle : Biden met la pression sur les géants de la tech 
latribune.fr/economie/inter
…"
1683114520821071872,fr,unknown,intelligence artificielle,Expertise QI,Expertise_QI,2023-07-23T13:59:07.000Z,"Intelligence artificielle : les codeurs ne vivent déjà plus sans
@LEXPRESS"
1683111291668373505,fr,unknown,intelligence artificielle,Jimmy Kakisingi,KakisingiJimmy,2023-07-23T13:46:17.000Z,"On dit intelligence artificielle, pas intermédiaire  laissé la vérité triompher"
1683105101458669570,fr,unknown,intelligence artificielle,Slové - - -,SloveSki95,2023-07-23T13:21:41.000Z,J'ai retenu intelligence artificielle en tout cas
1683103595216920577,fr,unknown,intelligence artificielle,Christian Diop,NewsFo98,2023-07-23T13:15:42.000Z,"De la musique par intelligence artificielle Houdi a envoyé un des hit de l’été avec ""Sensation"" "
1683103414455083008,fr,unknown,intelligence artificielle,Pythagoras Media,MediaPythagoras,2023-07-23T13:14:59.000Z,on dirait qu'elle fait un montage vidéo qui sert de base à une Intelligence Artificielle qui va être ta blonde virtuelle dans une ville de 15 min.
1683100212297105408,fr,unknown,intelligence artificielle,Tunisie Travail,tunisietravail,2023-07-23T13:02:15.000Z,"Amen Bank recrute Ingénieur Spécialisé en Intelligence Artificielle Big Data et Data Science 64bd24c8b35ec20072314003364bd24c8b35ed 
tunisietravail.net/amen-bank-recr
…"
1683086965225271296,fr,unknown,intelligence artificielle,Mårābøüt,Super_Marabout,2023-07-23T12:09:37.000Z,"Tout ce que tu aimes 
@Pigeongratuit
, concours et intelligence artificielle "
1683086856236269568,fr,unknown,intelligence artificielle,NextStep Santé,NextStep_Sante,2023-07-23T12:09:11.000Z,"Intelligence artificielle : des géants de la tech acceptent de mettre en place des régulations à la demande de Washington – via 
@lemondefr
  lemonde.fr/pixels/article
…"
1683086645053251586,fr,unknown,intelligence artificielle,NextStep Santé,NextStep_Sante,2023-07-23T12:08:21.000Z,"Intelligence artificielle : Google travaille sur un outil d'IA capable d'écrire des articles de presse 
radiofrance.fr/franceinter/in
…"
1683086607413280768,fr,unknown,intelligence artificielle,Didi Bt,WBoeteman,2023-07-23T12:08:12.000Z,"La France s’apprête à faire la démonstration de ses capacités de surveillance de masse par intelligence artificielle lors des Jeux olympiques de 2024. Ces derniers débuteront dans un an, le 26 juillet 2024.
fr.businessam.be/8-personnes-po
…"
1683083269061976065,fr,unknown,intelligence artificielle,Adrien Gombeaud,AdrienGombeaud,2023-07-23T11:54:56.000Z,"Dans ""Mes nuits avec une intelligence artificielle"",   
@Stephane_Rose
 tente de lier une relation amicale avec ChatGPT... il a beau se fracasser sur un mur numérique, cet échec donnera un livre intéressant 
@lecherchemidi
. Ma critique 
@LesEchosWeekEnd
lesechos.fr/weekend/specta
…"
1683069705983082498,fr,unknown,intelligence artificielle,Bertrand SCHOLLER,55Bellechasse,2023-07-23T11:01:02.000Z,"Dans tous les domaines l’occident est devenu un apprenti sorcier
youtu.be/xtCYl8MKCT0

Avec la vie humaine (santé et nourriture, mais également éducation et wokisme)

Avec les écosystèmes (ogm, pollution. Sur exploitation)

Avec les technologies (armes de destructions L’Ukraine semble être un eldorado pour ce genre de trafics comme le reconnaissent le Pentagone et CIA. Où sont les armes disparues ? Est-ce qu’elles disposent de marquages qui permettent de les désactiver à distance ?
#GuerreenUkraine #OTAN @55Bellechasse"
1683068162764337155,fr,unknown,intelligence artificielle,QUIDAM,QUIDAM421519,2023-07-23T10:54:54.000Z,"Intelligence artificielle : des géants de la tech acceptent de mettre en place des régulations à la demande de Washington 
lemonde.fr/pixels/article
… via 
@lemondefr"
1683046386416197633,fr,unknown,intelligence artificielle,Mandarin,Mvndvrin95,2023-07-23T09:28:22.000Z,"On voulait juste que t’arrêtes les Bots + les censures inutiles,
Pas que transformes l’appli en intelligence artificielle enc*lé Deus X"
1683045832252162048,fr,unknown,intelligence artificielle,laurent tranne,LaurentTra87465,2023-07-23T09:26:10.000Z,"Remplacer un truc composé de passes plats par une intelligence artificielle !
Quelle idée saugrenue !"
1683041550744403969,fr,unknown,intelligence artificielle,IA,IA_Actu_,2023-07-23T09:09:09.000Z,"Intelligence artificielle : le gendarme financier s'interroge sur les ... - Les Échos 
news.google.com/rss/articles/C
… #ai"
1683038120214777856,fr,unknown,intelligence artificielle,Couronne Eclatante,c_eclatante,2023-07-23T08:55:31.000Z,"Intelligence artificielle, Robots, hologrammes que l'on peut toucher...""Le monde d'après"" qu'ils nous préparent...est assez affreux malgré une publicité aguichante. Seule la protection de Jésus pourra nous délivrer à ces moments là 
youtube.com/watch?v=Y8F44K
…"
1683016598477762560,fr,unknown,intelligence artificielle,Telematin,telematin,2023-07-23T07:30:00.000Z,"Intelligence artificielle : inquiétude autour du flou juridique de ChatGPT  #Telematin 
@LaureneBarriere"
1683004649375252480,fr,unknown,intelligence artificielle,Rémi Mazaleyrat,MazaleyratRemi,2023-07-23T06:42:31.000Z,"J'ai testé sur une IA (intelligence artificielle) pour la première fois.. j'ai mis ""Marine Le Pen"" et je vois qu'elle ressemble beaucoup trop à Christine Bravo "
1683001579601788928,fr,unknown,intelligence artificielle,Alexis Delcambre,alexisdelcambre,2023-07-23T06:30:19.000Z,"Intelligence artificielle : des géants de la tech acceptent de mettre en place des régulations à la demande de Washington 
lemonde.fr/pixels/article
…"
1682999020577325057,fr,unknown,intelligence artificielle,peko,llpekoll,2023-07-23T06:20:09.000Z,"Il y a 2 main sur l’épaule de Branco,
Ça sent l’image générer par une intelligence artificielle"
1682997908293951488,fr,unknown,intelligence artificielle,François Cazals,FCazals,2023-07-23T06:15:44.000Z,"Intelligence artificielle : 
@KPMG
 signe un contrat pluriannuel de ""plusieurs milliards de dollars"" avec Microsoft
usine-digitale.fr/editorial/inte
…"
1682994306120921088,fr,unknown,intelligence artificielle,Lejoly Jean,LejolyJ,2023-07-23T06:01:25.000Z,Bravo! Vous êtes bien formaté ! Que pense votre intelligence artificielle?
1682984998863876096,fr,unknown,intelligence artificielle,Franck Kayembe,nsendula,2023-07-23T05:24:26.000Z,"Intelligence artificielle | Un superordinateur alimenté par des puces géantes 
lapresse.ca/affaires/techn
…"
1682976768120987648,fr,unknown,intelligence artificielle,Franck Kayembe,nsendula,2023-07-23T04:51:44.000Z,"Intelligence artificielle | Des géants de la technologie s’engagent à respecter des principes fondamentaux 
lapresse.ca/affaires/techn
… via 
@lp_lapresse"
1682951117238312962,fr,unknown,intelligence artificielle,"Lavoie Robin ""Que sont les faits?""",LavoieRobin1,2023-07-23T03:09:48.000Z,"IA est effectivement une intelligence très artificielle. Barrette, dans un bar, c'est tout un tapon! Du moins à l'époque..."
1682943687892819968,fr,unknown,intelligence artificielle,Naomi,Naomidz1,2023-07-23T02:40:17.000Z,L intelligence artificielle IA
1682931267073892352,fr,unknown,intelligence artificielle,mm moi,nzrapreslefutur,2023-07-23T01:50:56.000Z,POV: ta mère se fait explosé au C4 par un agent de police mais tu relativise et tu te dis que peut être c’est pas intentionnel car le jugement n’a pas été prononcé. Faut vraiment être une intelligence artificielle sous développé pour penser comme ça
1682914714085367809,fr,unknown,intelligence artificielle,IA,IA_Actu_,2023-07-23T00:45:09.000Z,"Intelligence artificielle: à la découverte de Claude 2 d'Anthropic - Le blog high-tech et telecom 
news.google.com/rss/articles/C
… #ai"
1682912773309644803,fr,unknown,intelligence artificielle,Hellder74,hsantos74,2023-07-23T00:37:26.000Z,Encore mieux il pourraient utiliser un Yves Corbeil en mode Intelligence Artificielle pour animer le tout!
1682877443487547392,fr,unknown,intelligence artificielle,Morand john,Morandjohn34042,2023-07-22T22:17:03.000Z,"certificat of vacination,identification,avec intelligence Artificielle"
1682863418821292034,fr,unknown,intelligence artificielle,AllinGo,infinidee_s69,2023-07-22T21:21:19.000Z,Sa dépend quel intelligence artificielle
1682855918625603585,fr,unknown,intelligence artificielle,Sacha Quester-Séméon - French humanist,sachaqs,2023-07-22T20:51:31.000Z,"Oh c'est drôle ! En voyant la photo plus haut je me disais bien que l'on devait y être 
@NatachaQS
 et moi ! 
Deja en 2014 je parlais des enjeux et dangers de l'IA, des recherches en réseaux neuronaux et intelligence artificielle de Hugo de Garis, ce ""fabricant de cerveaux"", qui"
1682855833602859008,fr,unknown,intelligence artificielle,Arcel #Rwandaiskilling,arcetombe,2023-07-22T20:51:11.000Z,"C'est quoi l'idée de lui Accorder la liberté provisoire au lendemain de la fuite de ses vidéos pornhub ? 

A meka  ko loba, eza Intelligence artificielle "
1682845839624921093,fr,unknown,intelligence artificielle,Self mAde man/mkl,Nestane66,2023-07-22T20:11:28.000Z,C'était un montage vidéo. Intelligence artificielle
1682845724050956290,fr,unknown,intelligence artificielle,Ganakel,ganakel,2023-07-22T20:11:01.000Z,Un auteur se relit donc non.  Ça génère et ne crée pas. Ou a ce compte là un chien crée une crotte originale a chaque fois. Comme dit c'est un outil. Et pas une intelligence artificielle. C'est LLM pas une conscience.
1682842334910636032,fr,unknown,intelligence artificielle,Fernando S.Cobourg,saxecobourg,2023-07-22T19:57:32.000Z,"Intelligence artificielle : des géants de la tech acceptent de mettre en place des régulations à la demande de Washington 
lemonde.fr/pixels/article
… via 
@lemondefr
           Maison Blanche a assuré avoir obtenu des engagements pour lutter contre la fraude et la manipulation."
1682840282469900288,fr,unknown,intelligence artificielle,baboun hakko,BHakko,2023-07-22T19:49:23.000Z,Intelligence artificielle 
1682831578282483712,fr,unknown,intelligence artificielle,"MBA USA Online. Prof. Chazoule, MBA, LLM",profchazoule,2023-07-22T19:14:48.000Z,"VENEZ ÉTUDIER À NEW YORK EN JANVIER 2024 !!!
PROGRAMME DE 3 SEMAINES AU CŒUR DE MANHATTAN, NEW YORK
INTELLIGENCE ARTIFICIELLE ET BUSINESS !!!
$1,875
Email: info@bfmsny.com
SMS WhatsApp: +1 (646) 765-5151
#intelligenceartificelle #newyork #usa
youtube.com/watch?v=wx0Cpo
…"
1682828276354392068,fr,unknown,intelligence artificielle,breizhat,breizhat92,2023-07-22T19:01:41.000Z,Il a vraiment besoin d Intelligence artificielle 
1682828019356905473,fr,unknown,intelligence artificielle,breizhat,breizhat92,2023-07-22T19:00:39.000Z,Lui il a vraiment besoin d Intelligence artificielle...
1682827952386351109,fr,unknown,intelligence artificielle,Collectifs Parents en Colère,AssociationPEC,2023-07-22T19:00:23.000Z,vite une intelligence artificielle pour repérer les pédocriminels et criminels financiers à col blanc !
1682823619536211968,fr,unknown,intelligence artificielle,boycott,boycott695,2023-07-22T18:43:10.000Z,"Une intelligence artificielle repère un trafiquant de drogue en se basant sur sa conduite 
tomsguide.fr/une-intelligen
…"
1682814265982328834,fr,unknown,intelligence artificielle,mahfoud.alger,mahfoud1949,2023-07-22T18:06:00.000Z,"Intelligence Artificielle et son utilisation pour les troupeaux
cultureartificielle.blogspot.com/2023/07/lintel
…"
1682811716923539457,fr,unknown,intelligence artificielle,C’est pas moi,Cestpas50084697,2023-07-22T17:55:53.000Z,Les anti-tout peuvent diffuser des images faites par intelligence artificielle. Attention à toujours vérifier sur LCI si c’est bien vrai 
1682810363807399937,fr,unknown,intelligence artificielle,Arborescence Noble,ArborescenceN,2023-07-22T17:50:30.000Z,"NOS (PNL) X Ma Jolie (JuL) /// Intelligence Artificielle
DISPONIBLE EN ENTIER SUR MA CHAÎNE YOUTUBE SECONDAIRE :
Noble Arborescence

#PNL #JuL #NOS #IntelligenceArtificielle #IA #ArborescenceNoble #Rap #Marseille"
1682800677154594817,fr,unknown,intelligence artificielle,Didier Testot,DidierTestot,2023-07-22T17:12:01.000Z,"Les ""élites"" françaises qui ne comprennent rien à la tech sont prévenues si nous n'avons pas cette arme, intelligence artificielle, nous serons potentiellement déstabilisés par les ennemis. Superhuman AI has the potential to “destabilise democracies, disrupt supply chains, invent new weapons or worse”, warns Yoshua Bengio. It is time to “act swiftly on three fronts”, he argues 
econ.st/3Q7gbfK"
1682796294941679616,fr,unknown,intelligence artificielle,Tech Generation,TechGen_FR,2023-07-22T16:54:36.000Z,"Les grands acteurs de l’IA se sont-ils vraiment engagés pour plus de sécurité et de transparence ?  - 
ift.tt/ezYHMQV #tech #Crypto, Intelligence Artificielle, Jeux vidéos, Technologie"
1682771368872402945,fr,unknown,intelligence artificielle,Nourredine,DerkaouiNourre1,2023-07-22T15:15:33.000Z,Intelligence artificielle
1682764910986420224,fr,unknown,intelligence artificielle,Fabrice Allet,AlletFabrice,2023-07-22T14:49:53.000Z,Oui mais au lieu d une intelligence artificielle on a ici un cas de connerie humaine 
1682764527476015104,fr,unknown,intelligence artificielle,arnystote,arnystote,2023-07-22T14:48:22.000Z,"En 2089 les deux IA de Mylène et de Françoise ont décidé de se retrouver en duo sur une chanson intitulée « Idylles en Ex ».
@arnystote
 Intelligence Artificielle 

#mylenefarmer #francoisehardy #ArtificialInteligence #ia"
1682763405160071169,fr,unknown,intelligence artificielle,Isabelle Marie,isabellemgs75,2023-07-22T14:43:54.000Z,"C’est quoi « Genesis », la nouvelle intelligence artificielle proposée par Google aux médias ? #IA #IntelligenceArtificielle #Presse 
ouest-france.fr/medias/cest-qu
…"
1682762373453455360,fr,unknown,intelligence artificielle,Akissi Konan,AkissiKonan2,2023-07-22T14:39:48.000Z,"Personne n'a trouvé & il y a une bonne raison : cet endroit n'existe PAS ! Cette image a été créée par une intelligence artificielle à qui j'ai demandé de représenter une plage ivoirienne 
Tout le monde a cru reconnaître un endroit, méfions-nous des images en ligne !
#CIV225  On joue ? 

Devinez où a été prise cette photo en Côte d'Ivoire ? 

#CIV225 #MonPaysEstZo"
1682740276945735680,fr,unknown,intelligence artificielle,Jean Aviel,jean_aviel,2023-07-22T13:12:00.000Z,"Intelligence Artificielle 

vs

Esprit Saint 

?"
1682739432963690496,fr,unknown,intelligence artificielle,?,Kozuki_5,2023-07-22T13:08:39.000Z,"Quand elle a mis de la k-pop, c’est la que j’ai compris que c’était une intelligence artificielle You should never ask a chick to put on a song in the car. It’s a total flop 100%. x.com/shinojetski/st…"
1682732445051789315,fr,unknown,intelligence artificielle,Olivier | Le Baron,OliverTheBaron,2023-07-22T12:40:53.000Z,"II. Consomme seulement l’actualité business.

Le salariat te permet de survivre chaque mois, jusqu’à ce que l’intelligence artificielle te remplace.

Si tu travailles ton intelligence financière, le fonctionnement de l’argent ne sera plus un secret.

Tu seras libre."
1682727825340612608,fr,unknown,intelligence artificielle,Ama,Amassuo1302,2023-07-22T12:22:31.000Z,"On vit clairement dans une intelligence artificielle ou c’est moi ? - C'est un model entrainé sur 3h
- Il y'a 2-3 secondes de latence entre ma voix et le deepfake ( je l'ai recalé au montage )
- Le temps de train et de latence peux clairement être réduit avec un meilleur pc
- Tu recevras bientôt un vocal de Squeez1e_ qui t'offre un iphone "
1682725287975329792,fr,unknown,intelligence artificielle,Cachatlot,Cachatlot,2023-07-22T12:12:26.000Z,A propos du choix de votre photo : vous avez reconstitué une tête en intelligence artificielle à partir de photos de prisonniers ou d'internés ?
1682719717297995778,fr,unknown,intelligence artificielle,Vincent Flibustier,vinceflibustier,2023-07-22T11:50:18.000Z,"MACRON CHANTE LA REINE DES NEIGES ??? 

Entre les deepfake et les voix copiées par IA, l'avenir va vraiment être compliqué pour la vérification d'informations...

En tout cas plus que jamais ça va redonner un rôle à la presse et à tous ceux qui vont faire valoir la qualité de"
1682718855733321728,fr,unknown,intelligence artificielle,pierre jean jacques,pierjeanjacques,2023-07-22T11:46:53.000Z,"@ActuIAFr
 

Si l’intelligence est une mesure d’adaptation, alors…

Quelle sera le réaction de l’intelligence artificielle
apprenant qu’elle origine de la seule et unique espèce 
qui se prend elle-même en otage et doute de pouvoir 
survivre à sa propre intelligence ?"
1682714252333707269,fr,unknown,intelligence artificielle,pierre jean jacques,pierjeanjacques,2023-07-22T11:28:35.000Z,"En allant au futur de la civilisation…

Quelle sera le réaction de l’intelligence artificielle
apprenant qu’elle origine de la seule et unique espèce 
qui se prend elle-même en otage et doute de pouvoir 
survivre à sa propre intelligence ? ""L'ennemi est con, il croit que c'est nous l'ennemi alors que c'est lui"" #PierreDesproges"
1682713934934032385,fr,unknown,intelligence artificielle,pierre jean jacques,pierjeanjacques,2023-07-22T11:27:20.000Z,"En allant au futur de la civilisation…demain matin…

Quelle sera le réaction de l’intelligence artificielle
apprenant qu’elle origine de la seule et unique espèce 
qui se prend elle-même en otage et doute de pouvoir 
survivre à sa propre intelligence ?"
1682712814983475202,fr,unknown,intelligence artificielle,pierre jean jacques,pierjeanjacques,2023-07-22T11:22:53.000Z,"Si l’intelligence est une mesure d’adaptation, alors…

Quelle sera le réaction de l’intelligence artificielle
apprenant qu’elle origine de la seule et unique espèce 
qui se prend elle-même en otage et doute de pouvoir 
survivre à sa propre intelligence ?"
1682710839156002816,fr,unknown,intelligence artificielle,Stephanie Tison,St_Tison,2023-07-22T11:15:01.000Z,"Intelligence artificielle : des géants de la tech acceptent de mettre en place des régulations à la demande de Washington 
lemonde.fr/pixels/article
…"
